mode,signal_mode,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_wins,train_losses,train_flats,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total,forward_wins,forward_losses,forward_flats,forward_trades,forward_winrate,forward_pf,forward_pf_eff,forward_exp_bp,forward_slices_pass,forward_slices_total
coarse,j-only,1321.T,3,1.5,2.0,0.6,0.0,0.0,0,33,27,0,60,0.55,0.4364675336641918,0.4364675336641919,-7.731127074556614,0,1,4,7,0,11,0.36363636363636365,0.21758882978836022,0.21758882978836025,-18.912048760255008,0,1
coarse,j-only,1321.T,3,1.5,2.0,0.8,0.0,0.0,0,27,18,0,45,0.6,0.6157023322630962,0.6157023322630962,-4.532672469608706,0,1,3,2,0,5,0.6,0.7925167841396094,0.7925167841396092,-2.6739937394189632,0,1
coarse,j-only,1321.T,3,1.5,2.0,1.0,0.0,0.0,0,18,16,0,34,0.5294117647058824,0.38942344365670467,0.3894234436567047,-8.4576056992469,0,1,2,1,0,3,0.6666666666666666,1.1841536573306062,1.184153657330606,1.6908223124115977,0,1
coarse,j-only,1321.T,5,1.2,1.0,0.4,0.0,0.0,0,35,39,0,74,0.47297297297297297,0.36651369205036116,0.3665136920503612,-6.356796161876603,0,1,11,11,0,22,0.5,0.49497338508346145,0.4949733850834615,-6.024427198571539,0,1
coarse,j-only,1321.T,5,1.2,1.0,0.6,0.0,0.0,0,33,29,0,62,0.532258064516129,0.4693864454700589,0.4693864454700588,-4.675126363989164,0,1,4,7,0,11,0.36363636363636365,0.29619317632538,0.29619317632538,-10.362294668591145,0,1
coarse,j-only,1321.T,5,1.2,1.0,0.8,0.0,0.0,0,24,23,0,47,0.5106382978723404,0.46642673682845115,0.4664267368284511,-4.8543248437686675,0,1,3,1,0,4,0.75,2.35296909158448,2.35296909158448,6.040011618220938,0,1
coarse,j-only,1321.T,5,1.2,1.0,1.0,0.0,0.0,0,17,17,0,34,0.5,0.3035560707883166,0.3035560707883166,-6.517085003290287,0,1,2,1,0,3,0.6666666666666666,1.4861998945291603,1.4861998945291603,2.894033110832582,0,1
coarse,j-only,1321.T,5,1.2,1.5,0.4,0.0,0.0,0,41,33,0,74,0.5540540540540541,0.3628465838906112,0.36284658389061114,-7.049238216997904,0,1,12,10,0,22,0.5454545454545454,0.4445158833001161,0.444515883300116,-8.018451984133513,0,1
coarse,j-only,1321.T,5,1.2,1.5,0.6,0.0,0.0,0,38,24,0,62,0.6129032258064516,0.47222000328995645,0.4722200032899565,-4.999168039045856,0,1,4,7,0,11,0.36363636363636365,0.22318613755783576,0.22318613755783578,-15.178444415695582,0,1
coarse,j-only,1321.T,5,1.2,1.5,0.8,0.0,0.0,0,29,18,0,47,0.6170212765957447,0.5085900871045995,0.5085900871045994,-4.529931194381513,0,1,3,1,0,4,0.75,1.8440212168603363,1.8440212168603363,4.80787946686968,0,1
coarse,j-only,1321.T,5,1.2,1.5,1.0,0.0,0.0,0,20,14,0,34,0.5882352941176471,0.32272011434270015,0.32272011434270015,-6.755893436249292,0,1,2,1,0,3,0.6666666666666666,1.1647344403329445,1.1647344403329443,1.2511902423642371,0,1
coarse,j-only,1321.T,5,1.2,2.0,0.4,0.0,0.0,0,43,31,0,74,0.581081081081081,0.32000303127012686,0.3200030312701268,-8.726003175818633,0,1,12,10,0,22,0.5454545454545454,0.35579409012327917,0.35579409012327906,-11.618020697412174,0,1
coarse,j-only,1321.T,5,1.2,2.0,0.6,0.0,0.0,0,40,22,0,62,0.6451612903225806,0.42725403042503723,0.4272540304250371,-6.14325634147787,0,1,4,7,0,11,0.36363636363636365,0.17905247151172402,0.17905247151172402,-19.99459416280015,0,1
coarse,j-only,1321.T,5,1.2,2.0,0.8,0.0,0.0,0,31,16,0,47,0.6595744680851063,0.4775633823879417,0.4775633823879416,-5.287301181106417,0,1,3,1,0,4,0.75,1.5160904311961338,1.5160904311961338,3.57574731551842,0,1
coarse,j-only,1321.T,5,1.2,2.0,1.0,0.0,0.0,0,22,12,0,34,0.6470588235294118,0.32217829913709045,0.32217829913709056,-7.193967357263407,0,1,2,1,0,3,0.6666666666666666,0.9576043506049876,0.9576043506049875,-0.39165262610410895,0,1
coarse,j-only,1321.T,5,1.5,1.0,0.4,0.0,0.0,0,31,43,0,74,0.4189189189189189,0.3773178486402646,0.3773178486402645,-7.18973114646744,0,1,11,11,0,22,0.5,0.7025465459193259,0.7025465459193259,-3.548301467970772,0,1
coarse,j-only,1321.T,5,1.5,1.0,0.6,0.0,0.0,0,29,33,0,62,0.46774193548387094,0.45386697323784764,0.45386697323784764,-5.797289979321344,0,1,4,7,0,11,0.36363636363636365,0.41963781788549537,0.41963781788549537,-8.544793462186378,0,1
coarse,j-only,1321.T,5,1.5,1.0,0.8,0.0,0.0,0,22,25,0,47,0.46808510638297873,0.45562729652843753,0.45562729652843753,-5.796417135269627,0,1,3,1,0,4,0.75,3.2772129760098028,3.2772129760098028,10.166080598452357,0,1
coarse,j-only,1321.T,5,1.5,1.0,1.0,0.0,0.0,0,16,18,0,34,0.47058823529411764,0.4100666873292619,0.4100666873292619,-5.922427811365054,0,1,2,1,0,3,0.6666666666666666,2.0817509425142666,2.081750942514266,6.438962822775515,0,1
coarse,j-only,1321.T,5,1.5,1.5,0.4,0.0,0.0,0,36,38,0,74,0.4864864864864865,0.3573777534104834,0.35737775341048345,-8.649948540601946,0,1,12,10,0,22,0.5454545454545454,0.6312183780375702,0.6312183780375701,-5.323388445207794,0,1
coarse,j-only,1321.T,5,1.5,1.5,0.6,0.0,0.0,0,33,29,0,62,0.532258064516129,0.4254229855291096,0.4254229855291095,-7.086089179189604,0,1,4,7,0,11,0.36363636363636365,0.31620358344844474,0.3162035834484448,-13.360943209290815,0,1
coarse,j-only,1321.T,5,1.5,1.5,0.8,0.0,0.0,0,26,21,0,47,0.5531914893617021,0.45456893954923067,0.4545689395492307,-6.499838912613243,0,1,3,1,0,4,0.75,2.568350889752904,2.568350889752904,8.933948447101098,0,1
coarse,j-only,1321.T,5,1.5,1.5,1.0,0.0,0.0,0,18,16,0,34,0.5294117647058824,0.38563749306982514,0.38563749306982514,-7.145769530644866,0,1,2,1,0,3,0.6666666666666666,1.6314676295345139,1.6314676295345136,4.79611995430717,0,1
coarse,j-only,1321.T,5,1.5,2.0,0.4,0.0,0.0,0,38,36,0,74,0.5135135135135135,0.31420609679897077,0.31420609679897077,-10.868394466284013,0,1,12,10,0,22,0.5454545454545454,0.5052322693525465,0.5052322693525464,-8.922957158486456,0,1
coarse,j-only,1321.T,5,1.5,2.0,0.6,0.0,0.0,0,35,27,0,62,0.5645161290322581,0.3803394150049201,0.38033941500492013,-8.876699925939992,0,1,4,7,0,11,0.36363636363636365,0.25367629789567975,0.25367629789567975,-18.177092956395384,0,1
coarse,j-only,1321.T,5,1.5,2.0,0.8,0.0,0.0,0,28,19,0,47,0.5957446808510638,0.4194743311211445,0.4194743311211444,-7.8652248581842805,0,1,3,1,0,4,0.75,2.1116092224460394,2.1116092224460394,7.701816295749838,0,1
coarse,j-only,1321.T,5,1.5,2.0,1.0,0.0,0.0,0,20,14,0,34,0.5882352941176471,0.3832211423749941,0.3832211423749941,-7.8113229375748645,0,1,2,1,0,3,0.6666666666666666,1.3413362272234914,1.3413362272234914,3.1532770858388246,0,1
coarse,j-only,1357.T,1,1.2,1.0,0.4,0.0,0.0,0,32,37,0,69,0.463768115942029,0.6692238723430722,0.6692238723430723,-5.41474595801707,0,1,11,7,0,18,0.6111111111111112,0.9799194982966218,0.9799194982966221,-0.3520520245842008,0,1
coarse,j-only,1357.T,1,1.2,1.0,0.6,0.0,0.0,0,22,28,0,50,0.44,0.6473681482711717,0.6473681482711717,-5.811969095604197,0,1,6,1,0,7,0.8571428571428571,5.016437260080189,5.016437260080187,20.424285583576157,1,1
coarse,j-only,1357.T,1,1.2,1.0,0.8,0.0,0.0,0,16,20,0,36,0.4444444444444444,0.5284355237233784,0.5284355237233783,-7.7115572536741945,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-only,1357.T,1,1.2,1.0,1.0,0.0,0.0,0,15,16,0,31,0.4838709677419355,0.6746510652509087,0.6746510652509087,-4.6218678500721095,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-only,1357.T,1,1.2,1.5,0.4,0.0,0.0,0,40,29,0,69,0.5797101449275363,0.6793408153538941,0.6793408153538942,-5.898716104638916,0,1,11,7,0,18,0.6111111111111112,0.6943512243127298,0.6943512243127299,-7.562513120021346,0,1
coarse,j-only,1357.T,1,1.2,1.5,0.6,0.0,0.0,0,29,21,0,50,0.58,0.7091003318968617,0.7091003318968617,-5.135175157404989,0,1,6,1,0,7,0.8571428571428571,3.6151153954965096,3.6151153954965083,18.45312674967223,1,1
coarse,j-only,1357.T,1,1.2,1.5,0.8,0.0,0.0,0,20,16,0,36,0.5555555555555556,0.513666611399155,0.513666611399155,-9.213640346432426,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-only,1357.T,1,1.2,1.5,1.0,0.0,0.0,0,18,13,0,31,0.5806451612903226,0.636115812713475,0.6361158127134751,-5.976216046263346,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-only,1357.T,1,1.2,2.0,0.4,0.0,0.0,0,43,26,0,69,0.6231884057971014,0.644977496726815,0.6449774967268149,-7.344972301240185,0,1,13,5,0,18,0.7222222222222222,1.20999835048117,1.20999835048117,4.052569536771448,1,1
coarse,j-only,1357.T,1,1.2,2.0,0.6,0.0,0.0,0,32,18,0,50,0.64,0.7132319374016093,0.7132319374016093,-5.50282351445478,0,1,6,1,0,7,0.8571428571428571,2.825752605728723,2.825752605728722,16.481967915768294,1,1
coarse,j-only,1357.T,1,1.2,2.0,0.8,0.0,0.0,0,22,14,0,36,0.6111111111111112,0.5099542138118301,0.5099542138118303,-10.359968062152586,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-only,1357.T,1,1.2,2.0,1.0,0.0,0.0,0,20,11,0,31,0.6451612903225806,0.6715224373456006,0.6715224373456005,-5.706375349247743,0,1,1,0,0,1,1.0,999.0,999.0,25.36748134055346,0,1
coarse,j-only,1357.T,1,1.5,1.0,0.4,0.0,0.0,0,27,42,0,69,0.391304347826087,0.6022338389634241,0.6022338389634241,-7.686777629338105,0,1,11,7,0,18,0.6111111111111112,1.2946130336407344,1.2946130336407347,5.165165516988305,1,1
coarse,j-only,1357.T,1,1.5,1.0,0.6,0.0,0.0,0,18,32,0,50,0.36,0.5107481848678419,0.5107481848678418,-9.864047649498723,0,1,6,1,0,7,0.8571428571428571,6.607660986720913,6.60766098672091,28.515936396422067,1,1
coarse,j-only,1357.T,1,1.5,1.0,0.8,0.0,0.0,0,13,23,0,36,0.3611111111111111,0.5585552913111069,0.5585552913111069,-8.124686591911361,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-only,1357.T,1,1.5,1.0,1.0,0.0,0.0,0,12,19,0,31,0.3870967741935484,0.6817666089697261,0.681766608969726,-5.2789890765988545,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-only,1357.T,1,1.5,1.5,0.4,0.0,0.0,0,35,34,0,69,0.5072463768115942,0.5923358966484972,0.5923358966484972,-9.302491947231777,0,1,11,7,0,18,0.6111111111111112,0.9173367266211485,0.9173367266211487,-2.0452955784488402,0,1
coarse,j-only,1357.T,1,1.5,1.5,0.6,0.0,0.0,0,24,26,0,50,0.48,0.5178518879188696,0.5178518879188695,-11.454418311873974,0,1,6,1,0,7,0.8571428571428571,4.761837081350158,4.761837081350156,26.54477756251814,1,1
coarse,j-only,1357.T,1,1.5,1.5,0.8,0.0,0.0,0,17,19,0,36,0.4722222222222222,0.5470305624423296,0.5470305624423295,-9.824556422469504,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-only,1357.T,1,1.5,1.5,1.0,0.0,0.0,0,15,16,0,31,0.4838709677419355,0.6416049101200971,0.6416049101200971,-7.028168772329156,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-only,1357.T,1,1.5,2.0,0.4,0.0,0.0,0,38,31,0,69,0.5507246376811594,0.5830045652851149,0.5830045652851149,-10.487104879533593,0,1,12,6,0,18,0.6666666666666666,1.3052092143457723,1.305209214345772,6.814032123175538,1,1
coarse,j-only,1357.T,1,1.5,2.0,0.6,0.0,0.0,0,27,23,0,50,0.54,0.5477921648601599,0.5477921648601599,-11.46099896419052,0,1,6,1,0,7,0.8571428571428571,3.7220868682209285,3.7220868682209267,24.573618728614207,1,1
coarse,j-only,1357.T,1,1.5,2.0,0.8,0.0,0.0,0,19,17,0,36,0.5277777777777778,0.5406387508458701,0.5406387508458702,-11.2899112357661,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-only,1357.T,1,1.5,2.0,1.0,0.0,0.0,0,17,14,0,31,0.5483870967741935,0.66630225578276,0.6663022557827599,-7.128811156370059,0,1,1,0,0,1,1.0,999.0,999.0,33.7093516756915,0,1
coarse,j-only,1357.T,3,1.2,1.0,0.4,0.0,0.0,0,30,38,0,68,0.4411764705882353,0.47718844755757683,0.47718844755757683,-11.16098177084844,0,1,8,5,0,13,0.6153846153846154,0.9013562326559451,0.9013562326559452,-2.0847600546918903,0,1
coarse,j-only,1357.T,3,1.2,1.0,0.6,0.0,0.0,0,20,26,0,46,0.43478260869565216,0.6166710975601952,0.6166710975601951,-6.749192482035386,0,1,3,2,0,5,0.6,1.2054833770055682,1.205483377005568,3.696945851803631,1,1
coarse,j-only,1357.T,3,1.2,1.0,0.8,0.0,0.0,0,15,19,0,34,0.4411764705882353,0.5069152949985866,0.5069152949985866,-8.484571312363997,0,1,2,2,0,4,0.5,0.7776581363457424,0.7776581363457424,-5.00031828910802,0,1
coarse,j-only,1357.T,3,1.2,1.0,1.0,0.0,0.0,0,11,15,0,26,0.4230769230769231,0.44568609309825624,0.4456860930982563,-9.935819256681562,0,1,1,0,0,1,1.0,999.0,999.0,34.0587367652844,0,1
coarse,j-only,1357.T,3,1.2,1.5,0.4,0.0,0.0,0,36,32,0,68,0.5294117647058824,0.48734262778062926,0.4873426277806293,-12.37321214555078,0,1,8,5,0,13,0.6153846153846154,0.6315533447909595,0.6315533447909595,-11.113413453256962,0,1
coarse,j-only,1357.T,3,1.2,1.5,0.6,0.0,0.0,0,24,22,0,46,0.5217391304347826,0.6028517512311985,0.6028517512311985,-8.188652928046816,0,1,3,2,0,5,0.6,0.8543051041626685,0.8543051041626684,-3.698783889642695,0,1
coarse,j-only,1357.T,3,1.2,1.5,0.8,0.0,0.0,0,16,18,0,34,0.47058823529411764,0.4038044036943109,0.4038044036943109,-13.450923862426341,0,1,2,2,0,4,0.5,0.5511127966144717,0.5511127966144717,-14.244980465915928,0,1
coarse,j-only,1357.T,3,1.2,1.5,1.0,0.0,0.0,0,11,15,0,26,0.4230769230769231,0.3250205517928909,0.3250205517928909,-16.590394657746952,0,1,1,0,0,1,1.0,999.0,999.0,34.0587367652844,0,1
