winrate,pf,trades,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,PF_eff
0.0,0.0,0,2526.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.13793103448275862,0.13333333333333333,29,2564.T,3,1.2,1.5,0.6,0.02,0.05,0.12784648187633263
0.0,0.0,3,2622.T,5,0.8,1.5,0.6,0.02,0.02,0.0
0.5,0.7999999999999999,2,2637.T,2,1.2,1.5,1.0,0.05,0.02,0.799040511727079
0.0,0.0,0,2648.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.29411764705882354,0.25,17,2653.T,2,1.2,2.0,0.6,0.02,0.02,0.24973343995735045
0.0,0.0,14,2736.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.27941176470588236,0.31666666666666665,68,276A.T,2,1.2,1.5,0.6,0.05,0.02,0.3098320351594796
0.16666666666666666,0.21818181818181817,18,2791.T,1,1.2,1.5,1.0,0.02,0.02,0.1598081023454158
0.0,0.0,0,2849.T,5,1.2,1.5,0.6,0.02,0.05,0.0
0.14285714285714285,0.17777777777777778,7,2872.T,1,0.8,1.5,0.6,0.02,0.02,0.08875266524520255
0.2,0.26666666666666666,5,2934.T,3,1.2,1.5,0.6,0.02,0.05,0.19976012793176975
0.3673469387755102,0.37241379310344824,49,2936.T,2,1.2,2.0,0.8,0.02,0.02,0.34801563245669476
0.6666666666666666,1.5999999999999999,3,3041.T,5,1.2,1.5,0.6,0.02,0.02,1.5980810234541576
0.42857142857142855,0.4000000000000001,7,3045.T,2,0.8,1.5,0.6,0.02,0.02,0.39938699360341157
0.0,0.0,0,3113.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.45454545454545453,0.75,33,3139.T,2,1.2,1.5,0.8,0.02,0.05,0.6658670931058992
0.4117647058823529,0.4307692307692308,68,3349.T,5,1.2,2.0,0.6,0.02,0.02,0.4195521791283487
0.35294117647058826,0.4799999999999999,17,3541.T,1,1.2,1.5,0.6,0.02,0.02,0.43584027912386136
0.17647058823529413,0.1142857142857143,17,3647.T,1,0.8,1.5,0.6,0.02,0.02,0.11411056960097474
0.0,0.0,0,3766.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.2916666666666667,0.35000000000000003,24,3835.T,3,1.2,1.5,1.0,0.02,0.02,0.32901668129938555
0.25,0.3,4,3856.T,1,1.2,2.0,0.6,0.02,0.02,0.19978675196588033
0.2698412698412698,0.32380952380952377,63,3902.T,2,1.2,1.5,0.8,0.05,0.02,0.29529758042087695
0.0,0.0,0,3929.T,2,0.8,1.5,0.6,0.02,0.02,0.0
0.2641509433962264,0.24000000000000002,53,3935.T,5,1.2,2.0,1.0,0.02,0.05,0.2151549636555634
0.2222222222222222,0.1523809523809524,9,3955.T,2,0.8,1.5,0.6,0.02,0.02,0.15214742613463297
0.2631578947368421,0.2857142857142857,19,3987.T,1,1.2,1.5,1.0,0.02,0.02,0.2853716113310996
0.3,0.2571428571428571,20,4176.T,1,1.2,2.0,1.0,0.05,0.02,0.256868681098989
0.0,0.0,16,4198.T,3,1.2,1.5,0.6,0.02,0.05,0.0
0.375,0.5,16,4343.T,1,1.0,2.0,1.0,0.02,0.02,0.299640143942423
0.0,0.0,0,4365.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.22033898305084745,0.22608695652173913,59,4385.T,5,1.2,1.5,1.0,0.02,0.05,0.22581579679243535
0.3333333333333333,0.39999999999999997,6,4429.T,2,1.2,1.5,0.6,0.02,0.02,0.3995202558635394
0.25,0.13333333333333333,4,4664.T,1,0.8,2.0,0.6,0.02,0.02,0.13314674130347862
0.0,0.0,0,5035.T,3,0.8,1.5,0.6,0.02,0.02,0.0
0.05454545454545454,0.04705882352941176,55,5246.T,1,1.2,1.5,1.0,0.05,0.02,0.04609849106117763
0.0,0.0,0,5250.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.045454545454545456,0.03809523809523809,22,5578.T,1,1.2,1.5,0.6,0.02,0.05,0.03804954817747995
0.3114754098360656,0.2780487804878049,61,5724.T,1,1.2,2.0,1.0,0.05,0.05,0.2711391633822662
0.0,0.0,0,5962.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,5966.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,1,5969.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6147.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6190.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6248.T,5,0.8,1.5,0.8,0.02,0.02,0.0
1.0,999.0,1,6312.T,1,0.8,1.5,0.6,0.02,0.02,
0.0,0.0,0,6467.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6558.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.8,2.1333333333333333,5,6566.T,2,0.8,1.5,0.6,0.02,0.02,2.130063965884862
0.3469387755102041,0.36428571428571427,49,6638.T,2,1.2,2.0,0.6,0.05,0.05,0.31841013594562173
1.0,999.0,3,6797.T,1,0.8,1.5,0.6,0.02,0.02,
0.20512820512820512,0.16,39,7018.T,3,1.2,2.0,0.6,0.02,0.05,0.15467361442519767
0.13043478260869565,0.0888888888888889,23,7036.T,1,0.8,1.5,0.6,0.02,0.02,0.07987739872068231
0.0,0.0,0,7077.T,5,0.8,1.5,0.6,0.02,0.02,0.0
0.24,0.22499999999999998,50,7138.T,3,1.2,2.0,0.8,0.02,0.02,0.18927165975714977
0.0,0.0,3,7192.T,5,1.2,1.5,0.6,0.02,0.02,0.0
0.5,999.0,2,7255.T,1,0.8,1.5,0.6,0.02,0.02,0.5325159914712154
0.10526315789473684,0.06666666666666667,38,7525.T,3,0.8,1.5,1.0,0.02,0.02,0.06264894017308416
0.0,0.0,0,75505.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.6,0.8000000000000002,5,7619.T,1,0.8,1.5,0.6,0.02,0.02,0.7987739872068231
0.391304347826087,0.5538461538461538,46,7794.T,1,1.2,1.5,1.0,0.05,0.05,0.5136689003959793
0.0,0.0,0,7812.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,7837.T,1,0.8,1.5,0.6,0.02,0.02,0.0
1.0,999.0,1,7851.T,1,1.2,1.5,0.6,0.02,0.02,
0.0,0.0,0,7857.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.42857142857142855,0.7999999999999999,7,7886.T,3,1.2,1.5,0.8,0.02,0.02,0.5992803837953092
0.0,0.0,2,7923.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,8209.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,9087.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.37037037037037035,0.5,27,9252.T,3,1.2,1.5,0.6,0.02,0.05,0.47002383042769347
0.0,0.0,0,9257.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,9311.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,9679.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.8,2.4,5,9948.T,1,1.2,2.0,1.0,0.05,0.02,2.3974410235905648
0.0,0.0,3,9994.T,1,1.2,2.0,1.0,0.02,0.02,0.0
