code,mode,signal_mode,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,TMAX,train_trades,train_winrate,train_pf,train_pf_eff,train_exp_bp,train_slices_pass,train_slices_total
5724.T,coarse,full,3,1.2,1.0,0.4,0.01,0.01,60,0,0.0,0.0,0.0,0.0,0,2
5726.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,19,0.15789473684210525,0.3,0.2808752997601919,-0.6060631578947367,0,2
5801.T,coarse,full,5,1.5,1.0,0.6,0.01,0.01,60,11,0.2727272727272727,0.6428571428571429,0.5617505995203838,-0.31898181818181814,0,2
5802.T,coarse,full,3,1.5,1.0,0.4,0.01,0.03,60,13,0.23076923076923078,0.5,0.4494004796163071,-0.42387692307692293,0,2
5803.T,coarse,full,5,1.5,1.0,0.6,0.05,0.01,60,13,0.15384615384615385,0.2727272727272727,0.2723639270401861,-0.6161846153846153,0,2
5838.T,coarse,full,5,1.5,1.0,0.6,0.01,0.01,60,18,0.3333333333333333,0.9,0.7490007993605117,-0.16746666666666665,0,2
5991.T,coarse,full,3,1.2,1.0,0.4,0.01,0.01,60,0,0.0,0.0,0.0,0.0,0,2
6098.T,coarse,full,5,1.5,2.0,0.4,0.03,0.01,60,13,0.23076923076923078,0.25,0.2247900839664135,-1.193107692307692,0,2
6141.T,coarse,full,3,1.5,2.0,0.4,0.03,0.03,60,2,0.5,999.0,0.7493002798880448,-0.2507999999999999,0,2
6146.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,30,0.23333333333333334,0.45652173913043476,0.4559135300455289,-0.4174666666666665,0,2
6177.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,6,0.0,0.0,0.0,-1.0008,0,2
6178.T,coarse,full,1,1.5,1.0,0.4,0.05,0.01,60,24,0.25,0.5625,0.49933386624034115,-0.3757999999999999,0,2
6232.T,coarse,full,3,1.5,1.0,0.4,0.01,0.01,60,3,0.6666666666666666,3.0,2.9960031974420467,0.6658666666666667,0,2
6268.T,coarse,full,3,1.2,1.0,0.4,0.01,0.01,60,2,0.0,0.0,0.0,-1.0008,0,2
6301.T,coarse,full,3,1.5,1.0,0.4,0.01,0.03,60,20,0.4,1.0909090909090908,0.9986677324806824,-0.0007999999999998009,0,2
6315.T,coarse,full,1,1.5,1.0,0.4,0.01,0.05,60,28,0.21428571428571427,0.42857142857142855,0.4085458905602791,-0.46508571428571416,0,2
6323.T,coarse,full,5,1.5,1.5,0.4,0.05,0.01,60,20,0.65,1.8571428571428572,1.855162960706671,0.44920000000000015,0,2
6324.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,1,0.0,0.0,0.0,-1.0008,0,2
6326.T,coarse,full,1,1.5,2.0,0.4,0.01,0.01,60,12,0.16666666666666666,0.16666666666666666,0.14986005597760896,-1.4174666666666667,0,2
6330.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,0,0.0,0.0,0.0,0.0,0,2
6361.T,coarse,full,3,1.5,1.5,0.4,0.03,0.03,60,20,0.35,0.5833333333333334,0.5378874856486797,-0.4508,0,2
6367.T,coarse,full,5,1.2,1.0,0.4,0.01,0.05,60,17,0.23529411764705882,0.43636363636363634,0.36868966365369243,-0.4831529411764705,0,2
6460.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,10,0.0,0.0,0.0,-1.0008,0,2
6479.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,0,0.0,0.0,0.0,0.0,0,2
6501.T,coarse,full,5,1.5,1.0,0.4,0.01,0.03,60,9,0.4444444444444444,1.2,1.1984012789768186,0.11031111111111114,0,2
6503.T,coarse,full,1,1.5,2.0,0.4,0.01,0.01,60,27,0.18518518518518517,0.17857142857142858,0.1702955181563738,-1.3526518518518518,0,2
6506.T,coarse,full,3,1.5,2.0,0.4,0.01,0.01,60,20,0.6,1.125,1.1239504198320671,0.09919999999999995,0,2
6525.T,coarse,full,1,1.5,2.0,0.4,0.01,0.01,60,32,0.125,0.1111111111111111,0.10704289712686355,-1.5633,0,2
6526.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,21,0.14285714285714285,0.2647058823529412,0.24966693312017055,-0.6436571428571428,0,2
6532.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,19,0.0,0.0,0.0,-1.0008,0,2
6590.T,coarse,full,1,1.5,2.0,0.4,0.01,0.01,60,13,0.6923076923076923,1.6875,1.6859256297481011,0.4222769230769232,0,2
6594.T,coarse,full,1,1.5,1.5,0.4,0.03,0.01,60,18,0.3888888888888889,0.7,0.6356852103120759,-0.3341333333333334,0,2
6701.T,coarse,full,1,1.5,1.0,0.4,0.05,0.01,60,22,0.09090909090909091,0.15789473684210525,0.14980015987210235,-0.7735272727272726,0,2
6702.T,coarse,full,3,1.5,1.0,0.4,0.01,0.01,60,17,0.17647058823529413,0.375,0.32100034258307647,-0.5596235294117646,0,2
6723.T,coarse,full,1,1.5,2.0,1.0,0.05,0.01,60,18,0.2777777777777778,0.28846153846153844,0.2881924153415557,-1.0285777777777776,0,2
6752.T,coarse,full,5,1.5,2.0,0.8,0.01,0.01,60,9,0.5555555555555556,0.9375,0.9366253498600562,-0.05635555555555538,0,2
6758.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,28,0.2857142857142857,0.631578947368421,0.5992006394884093,-0.2865142857142857,0,2
6762.T,coarse,full,3,1.5,1.5,0.4,0.01,0.05,60,14,0.2857142857142857,0.4,0.3995735607675906,-0.6436571428571429,0,2
6814.T,coarse,full,5,1.5,1.0,0.4,0.01,0.01,60,2,0.5,999.0,1.4980015987210233,0.2492000000000001,0,2
6857.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,21,0.3333333333333333,0.8076923076923077,0.7490007993605117,-0.16746666666666665,0,2
6861.T,coarse,full,1,1.5,1.0,0.4,0.03,0.01,60,34,0.38235294117647056,1.0833333333333333,0.9273343230177763,-0.04491764705882351,0,2
6869.T,coarse,full,5,1.2,1.0,0.4,0.01,0.01,60,4,0.0,0.0,0.0,-1.0008,0,2
6871.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,16,0.0625,0.1,0.09986677324806822,-0.8445499999999999,0,2
6902.T,coarse,full,1,1.5,1.0,0.6,0.01,0.01,60,14,0.07142857142857142,0.11538461538461539,0.11523089220930949,-0.8222285714285713,0,2
6920.T,coarse,full,1,1.5,1.0,0.4,0.03,0.01,60,25,0.12,0.21428571428571427,0.20427294528013956,-0.7007999999999999,0,2
6954.T,coarse,full,1,1.5,1.0,0.4,0.01,0.05,60,24,0.25,0.5,0.49933386624034115,-0.3757999999999999,0,2
6963.T,coarse,full,1,1.5,1.0,0.4,0.01,0.01,60,25,0.12,0.21428571428571427,0.20427294528013956,-0.7007999999999999,0,2
6965.T,coarse,full,5,1.2,1.0,0.4,0.01,0.01,60,8,0.75,3.5999999999999996,3.5947242206235015,0.6492,0,2
6971.T,coarse,full,1,1.5,2.0,0.4,0.01,0.03,60,13,0.15384615384615385,0.16666666666666666,0.13623641452509908,-1.4623384615384614,0,2
6976.T,coarse,full,1,1.5,1.5,0.4,0.01,0.03,60,27,0.37037037037037035,0.7142857142857143,0.587608177599398,-0.38968888888888886,0,2
6981.T,coarse,full,5,1.5,1.0,0.6,0.05,0.05,60,11,0.36363636363636365,0.8571428571428571,0.8560009135548705,-0.09170909090909085,0,2
6988.T,coarse,full,1,1.5,1.5,0.4,0.01,0.01,60,9,0.2222222222222222,0.3333333333333333,0.28540968626256474,-0.8341333333333333,0,2
7003.T,coarse,full,5,1.5,2.0,0.6,0.03,0.05,60,4,0.5,0.75,0.7493002798880448,-0.2507999999999999,0,2
7011.T,coarse,full,5,1.5,1.0,0.8,0.01,0.01,60,5,0.4,1.0,0.9986677324806824,-0.0007999999999998009,0,2
7012.T,coarse,full,1,1.2,2.0,0.6,0.03,0.05,60,15,0.4,0.44999999999999996,0.39957350393176067,-0.7207999999999999,0,2
7013.T,coarse,full,5,1.5,2.0,0.4,0.03,0.05,60,14,0.35714285714285715,0.46875,0.4162779332711361,-0.7507999999999998,0,2
7167.T,coarse,full,5,1.5,1.5,0.4,0.01,0.01,60,2,0.5,999.0,0.9989339019189767,-0.0007999999999999119,0,2
7182.T,coarse,full,1,1.5,2.0,0.4,0.01,0.01,60,29,0.3103448275862069,0.375,0.3371851259496202,-0.9145931034482758,0,2
7186.T,coarse,full,3,1.2,1.0,0.4,0.05,0.01,60,1,1.0,999.0,999.0,1.1992,0,2
7201.T,coarse,full,3,1.5,1.0,0.4,0.03,0.01,60,31,0.03225806451612903,0.05357142857142857,0.049933386624034105,-0.9201548387096774,0,2
7202.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,6,0.0,0.0,0.0,-1.0008,0,2
7203.T,coarse,full,3,1.5,2.0,0.4,0.01,0.05,60,16,0.125,0.125,0.10704289712686355,-1.5633,0,2
7211.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,4,0.0,0.0,0.0,-1.0008,0,2
7261.T,coarse,full,5,1.5,1.0,0.6,0.01,0.01,60,6,0.16666666666666666,0.375,0.29960031974420465,-0.5841333333333333,0,2
7267.T,coarse,full,1,1.5,1.5,0.4,0.01,0.03,60,29,0.3793103448275862,0.6111111111111112,0.6104596067282635,-0.36286896551724135,0,2
7269.T,coarse,full,5,1.2,1.0,0.4,0.01,0.01,60,17,0.0,0.0,0.0,-1.0008,0,2
7270.T,coarse,full,3,1.2,1.5,0.4,0.01,0.01,60,20,0.15,0.1411764705882353,0.14100714912830806,-1.0957999999999999,0,2
7272.T,coarse,full,1,1.5,1.5,0.4,0.01,0.01,60,8,0.25,2.0,0.33297796730632556,-0.7507999999999999,0,2
7453.T,coarse,full,5,1.5,1.0,0.4,0.01,0.05,60,12,0.3333333333333333,0.75,0.7490007993605117,-0.16746666666666665,0,2
7532.T,coarse,full,1,1.5,1.0,0.4,0.05,0.01,60,16,0.375,1.0,0.898800959232614,-0.06329999999999991,0,2
7711.T,coarse,full,5,1.5,1.0,0.6,0.01,0.01,60,10,0.3,0.9,0.6420006851661529,-0.25079999999999986,0,2
7731.T,coarse,full,1,1.2,1.0,0.4,0.01,0.01,60,0,0.0,0.0,0.0,0.0,0,2
