code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,winrate,pf,trades,PF_eff
3962.T,5,1.2,2.0,1.0,0.02,0.02,0.27906976744186046,0.23225806451612901,86,0.2320104216377965
4072.T,1,1.2,1.5,0.8,0.02,0.02,0.3157894736842105,0.3692307692307692,38,0.36878792848942105
4125.T,1,1.2,2.0,0.8,0.02,0.05,0.5454545454545454,0.72,11,0.719232307077169
4274.T,1,1.2,1.5,1.0,0.05,0.02,0.5,0.7999999999999999,6,0.799040511727079
4293.T,1,1.2,1.5,0.6,0.02,0.02,0.875,5.6000000000000005,8,5.593283582089553
4433.T,1,1.2,1.5,1.0,0.02,0.05,0.2222222222222222,0.22857142857142854,27,0.2282972890648797
4506.T,3,1.2,1.5,1.0,0.02,0.02,0.1875,0.1846153846153846,128,0.18439396424471052
4563.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,9,
4574.T,1,1.2,1.5,0.6,0.02,0.02,0.6,1.2,5,1.1985607675906185
4575.T,5,1.2,1.5,0.6,0.05,0.02,0.30927835051546393,0.36363636363636365,97,0.35777933360913994
4576.T,1,1.0,1.5,1.0,0.05,0.02,0.6666666666666666,1.3333333333333333,3,1.3315565031982939
4596.T,1,0.8,1.5,1.0,0.02,0.02,1.0,999.0,1,
4597.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,2,
4631.T,5,1.2,2.0,0.6,0.05,0.05,0.24561403508771928,0.20240963855421687,114,0.19514054843179007
4714.T,1,1.2,1.5,0.6,0.02,0.02,0.875,5.6000000000000005,8,5.593283582089553
4767.T,1,1.2,1.5,1.0,0.02,0.02,0.5,0.7999999999999999,2,0.799040511727079
4768.T,5,1.2,2.0,0.6,0.02,0.05,0.22522522522522523,0.18072289156626506,111,0.17423263252838403
4893.T,1,1.2,1.5,0.6,0.02,0.05,0.6,1.2,5,1.1985607675906185
4917.T,1,1.2,1.5,0.6,0.05,0.02,0.2222222222222222,0.23999999999999996,81,0.2282972890648797
5017.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,6,
5074.T,2,1.2,1.5,1.0,0.02,0.05,0.14285714285714285,0.13827160493827162,98,0.13317341862117982
5482.T,1,1.2,1.5,0.6,0.05,0.02,0.16666666666666666,0.1643835616438356,90,0.1598081023454158
5535.T,1,1.2,1.5,0.6,0.02,0.05,0.2,0.20571428571428568,45,0.19976012793176975
5586.T,5,1.2,1.5,1.0,0.02,0.05,0.44,0.6769230769230768,25,0.6278175449284191
5602.T,3,1.2,2.0,0.6,0.02,0.05,0.29411764705882354,0.25609756097560976,119,0.24973343995735045
5707.T,3,1.2,1.5,0.6,0.05,0.02,0.21348314606741572,0.21714285714285714,89,0.2168824246116357
5842.T,5,1.2,2.0,0.6,0.05,0.02,0.06349206349206349,0.041379310344827586,63,0.040634593620179044
5851.T,3,1.2,1.5,1.0,0.05,0.02,0.3246753246753247,0.38461538461538464,77,0.3841540921764803
5930.T,5,1.2,1.5,0.6,0.05,0.02,0.19117647058823528,0.1925925925925926,68,0.1888641209536732
5943.T,3,1.2,1.5,1.0,0.02,0.02,0.463768115942029,0.6918918918918918,69,0.6910620641963927
5998.T,1,1.0,2.0,1.0,0.02,0.05,0.3333333333333333,0.3333333333333333,12,0.24970011995201913
6062.T,3,1.2,2.0,0.8,0.05,0.05,0.34782608695652173,0.31999999999999995,69,0.31965880314540857
6080.T,1,1.2,1.5,0.8,0.05,0.02,0.46153846153846156,0.6857142857142856,13,0.6848918671946391
6250.T,2,1.2,1.5,0.6,0.02,0.02,0.2375,0.24918032786885247,80,0.2488814708658115
6309.T,3,1.2,2.0,0.6,0.05,0.05,0.36923076923076925,0.3789473684210526,65,0.3508450278425216
6356.T,5,1.2,1.5,0.8,0.05,0.02,0.19736842105263158,0.19672131147540983,76,0.19648537173616698
6459.T,5,1.2,1.5,1.0,0.05,0.02,0.4,0.6153846153846154,25,0.5326936744847194
6471.T,5,1.2,2.0,0.6,0.05,0.05,0.373015873015873,0.376,126,0.35658141806568516
6653.T,5,1.2,1.5,0.6,0.02,0.05,0.2840909090909091,0.31746031746031744,88,0.3170795681456663
6659.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,5,
6740.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,5,
6941.T,1,1.0,1.5,0.6,0.02,0.05,0.2727272727272727,0.26666666666666666,22,0.24966684434968014
6963.T,1,1.2,2.0,0.6,0.02,0.02,0.3277310924369748,0.3,119,0.2921881247500999
6993.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,3,
7327.T,2,1.2,2.0,1.0,0.02,0.02,0.2153846153846154,0.168,130,0.16453026632484263
7366.T,1,1.2,1.5,0.6,0.02,0.05,0.2727272727272727,0.3076923076923077,55,0.29964019189765456
7378.T,5,1.2,2.0,1.0,0.02,0.05,0.4230769230769231,0.4714285714285714,52,0.4395308543249367
7412.T,1,1.0,1.5,1.0,0.02,0.05,0.6842105263157895,1.4444444444444444,19,1.4425195451314856
7527.T,1,1.0,1.5,0.6,0.02,0.02,0.5,0.6666666666666666,8,0.6657782515991472
7971.T,1,1.0,1.5,0.8,0.02,0.02,0.6,1.0,10,0.9986673773987207
8070.T,3,1.2,1.5,1.0,0.02,0.02,0.3137254901960784,0.3657142857142857,51,0.3652756625038075
8095.T,2,1.2,1.5,1.0,0.02,0.05,0.25263157894736843,0.27428571428571424,95,0.27009820114718164
8141.T,1,1.2,1.5,0.8,0.05,0.05,0.2903225806451613,0.3428571428571428,31,0.32688020934289597
8202.T,1,1.2,1.5,0.6,0.02,0.02,0.4444444444444444,0.64,9,0.6392324093816631
8346.T,1,1.2,1.5,0.6,0.02,0.02,0.4375,0.9333333333333333,16,0.6214759535655059
8614.T,1,1.0,1.5,0.6,0.02,0.02,0.2777777777777778,0.2564102564102564,18,0.2560685583073643
8713.T,3,1.2,1.5,1.0,0.05,0.05,0.3508771929824561,0.43243243243243246,57,0.43191379012274533
8897.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,8,
8918.T,1,0.8,1.5,0.6,0.02,0.02,1.0,999.0,2,
9048.T,5,1.2,2.0,1.0,0.05,0.05,0.46835443037974683,0.5285714285714286,79,0.5280078444812552
9268.T,2,1.2,1.5,1.0,0.02,0.05,0.3023255813953488,0.3586206896551724,43,0.34625088841506746
9413.T,1,1.2,1.5,0.6,0.02,0.05,0.34782608695652173,0.42666666666666664,23,0.42615493958777545
9424.T,1,1.2,1.5,0.8,0.02,0.02,0.5,0.7999999999999999,2,0.799040511727079
9504.T,5,1.2,1.5,0.6,0.02,0.05,0.3543307086614173,0.45,127,0.43849784180144574
9564.T,2,1.2,1.5,0.6,0.05,0.05,0.40425531914893614,0.5428571428571429,47,0.5422060615290892
9880.T,1,1.2,1.5,0.6,0.02,0.05,0.3559322033898305,0.4421052631578947,59,0.4415750196386489
