winrate,pf,trades,code,ATR_n,TPk,SLk,J_th,dJ_th,vEMA_th,PF_eff
0.3220338983050847,0.38,118,4385.T,5,1.2,1.5,1.0,0.02,0.05,0.37954424307036255
0.5,0.7999999999999999,8,4429.T,2,1.2,1.5,0.6,0.05,0.02,0.799040511727079
0.2,0.13333333333333333,5,4664.T,1,0.8,1.5,0.6,0.02,0.02,0.13312899786780386
0.0,0.0,0,5035.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0851063829787234,0.07441860465116279,141,5246.T,3,1.2,1.5,0.6,0.02,0.02,0.07432934992810038
0.0,0.0,0,5250.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.1,0.06666666666666667,30,5578.T,1,1.2,2.0,0.8,0.02,0.02,0.06659558398862678
0.3,0.26666666666666666,80,5724.T,3,1.2,2.0,1.0,0.02,0.05,0.256868681098989
0.0,0.0,0,5962.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,5966.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,1,5969.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6147.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6190.T,1,0.8,1.5,0.6,0.02,0.02,0.0
1.0,999.0,3,6248.T,1,0.8,1.5,0.6,0.02,0.02,
1.0,999.0,2,6312.T,1,0.8,1.5,0.6,0.02,0.02,
0.0,0.0,0,6467.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,6558.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.5714285714285714,2.1333333333333333,7,6566.T,1,0.8,1.5,0.6,0.02,0.02,0.7100213219616204
0.2235294117647059,0.23030303030303031,85,6638.T,3,1.2,1.5,0.8,0.05,0.05,0.23002681398203792
0.75,1.6000000000000003,4,6797.T,1,0.8,1.5,0.6,0.02,0.02,1.5975479744136463
0.23684210526315788,0.18620689655172412,38,7018.T,5,1.2,2.0,0.8,0.05,0.05,0.18600835527857823
0.12903225806451613,0.08533333333333334,31,7036.T,1,0.8,1.5,0.6,0.02,0.02,0.07889125799573561
0.0,0.0,1,7077.T,3,0.8,1.5,0.6,0.02,0.02,0.0
0.10714285714285714,0.10909090909090909,28,7138.T,1,1.2,1.5,0.8,0.02,0.02,0.09588486140724946
0.0,0.0,3,7192.T,2,1.2,1.5,0.6,0.02,0.02,0.0
0.5,999.0,2,7255.T,1,0.8,1.5,0.6,0.02,0.02,0.5325159914712154
0.15384615384615385,0.0774193548387097,39,7525.T,3,0.8,2.0,1.0,0.02,0.02,0.07262549525644289
0.0,0.0,0,75505.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.7142857142857143,1.3333333333333333,7,7619.T,2,0.8,1.5,0.6,0.02,0.02,1.3312899786780386
0.42105263157894735,0.3950617283950617,95,7794.T,1,0.8,1.5,0.6,0.02,0.05,0.38728435743361117
0.0,0.0,0,7812.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.0,0.0,0,7837.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.2857142857142857,0.21333333333333335,7,7851.T,1,0.8,1.5,0.6,0.02,0.02,0.2130063965884861
0.0,0.0,0,7857.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.4,0.35555555555555557,25,7886.T,1,0.8,1.5,0.6,0.02,0.02,0.3550106609808103
0.0,0.0,3,7923.T,1,0.8,1.5,0.6,0.02,0.02,0.0
1.0,999.0,2,8209.T,1,0.8,1.5,0.6,0.02,0.02,
0.0,0.0,0,9087.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.43478260869565216,0.6666666666666666,23,9252.T,1,1.2,1.5,0.8,0.02,0.05,0.6146465474823684
0.0,0.0,0,9257.T,1,0.8,1.5,0.6,0.02,0.02,0.0
1.0,999.0,1,9311.T,1,0.8,1.5,0.6,0.02,0.02,
0.0,0.0,1,9679.T,1,0.8,1.5,0.6,0.02,0.02,0.0
0.38461538461538464,0.38095238095238093,13,9948.T,1,0.8,1.5,0.6,0.02,0.02,0.33282249466950964
0.18181818181818182,0.17777777777777778,11,9994.T,5,1.2,1.5,0.8,0.05,0.05,0.17756455816157313
